year,state,country,shape,duration,latitude,longtitude
2002,Pennsylvania,us,light,600,40.4416667,-75.3419444
2003,Louisiana,us,triangle,10,30.2419444,-93.2505556
2004,California,us,sphere,5,37.6688889,-122.0797222
2004,New Mexico,us,oval,5,36.3611111,-104.5947222
2004,Colorado,us,changing,7200,39.7391667,-104.9841667
2004,New York,us,sphere,300,43.3772222,-73.6136111
2004,California,us,other,900,33.7222222,-116.3736111
2004,Colorado,us,oval,120,38.0666667,-103.2222222
2004,California,us,fireball,3,37.7750000,-122.4183333
2004,Tennessee,us,light,60,36.3230556,-86.7133333
2005,Ohio,us,other,300,41.0100000,-81.8625000
2005,California,us,sphere,10,38.5816667,-121.4933333
2005,Virginia,us,triangle,40,38.9038889,-78.0022222
2005,New Hampshire,us,teardrop,600,43.7569444,-71.6886111
2005,Alaska,us,light,15,64.8377778,-147.7163889
2005,New York,us,light,120,43.2463889,-78.1938889
2005,Missouri,us,triangle,21600,38.6272222,-90.1977778
2006,California,us,circle,120,33.5422222,-117.7822222
2006,Michigan,us,changing,45,42.7533333,-84.7463889
2006,Nevada,us,sphere,600,36.1750000,-115.1363889
2006,North Carolina,us,oval,600,35.2269444,-80.8433333
2006,Kentucky,us,circle,5,37.6194444,-84.5780556
2006,Ohio,us,chevron,2,41.2400000,-83.6433333
2006,Michigan,us,triangle,10,42.4858333,-83.1052778
2006,Florida,us,light,3600,25.9244444,-81.6458333
2007,Washington,us,other,3600,47.6063889,-122.3308333
2007,Nevada,us,circle,660,36.1750000,-115.1363889
2007,Florida,us,cone,10,25.7738889,-80.1938889
2007,Indiana,us,light,5,41.6819444,-85.9766667
2007,Virginia,us,circle,1,38.9694444,-77.3863889
2007,Texas,us,disk,1200,30.5311111,-96.6927778
2008,North Carolina,us,light,240,35.8777778,-76.6155556
2008,Massachusetts,us,unknown,1,42.2494444,-71.0666667
2008,California,us,sphere,20,34.0038889,-117.0611111
2008,Montana,us,triangle,300,46.8722222,-113.9930556
2009,Missouri,us,other,240,36.8688889,-94.3677778
2009,Massachusetts,us,chevron,480,42.3750000,-71.1061111
2009,California,us,light,1,40.8666667,-124.0816667
2009,Washington,us,light,180,47.2530556,-122.4430556
2009,Illinois,us,formation,30,41.5250000,-88.0816667
2010,Texas,us,other,2,29.8750000,-98.2622222
2010,Arkansas,us,unknown,45,34.7694444,-92.2669444
2010,California,us,flash,15,34.0633333,-117.6500000
2010,New York,us,fireball,2,42.9116667,-73.8686111
2011,Ohio,us,triangle,600,41.3683333,-82.1077778
2011,Oklahoma,us,oval,900,35.2244444,-96.6702778
2011,California,us,unknown,300,34.5211111,-117.9827778
2011,North Carolina,us,other,240,35.7719444,-78.6388889
2011,New York,us,unknown,1200,40.7141667,-74.0063889
2011,New York,us,circle,1800,40.7141667,-74.0063889
2011,Illinois,us,fireball,4,41.2505556,-87.8313889
2011,North Carolina,us,light,1200,35.7719444,-78.6388889
2011,Maryland,us,flash,3,39.6066667,-75.8336111
2011,California,us,oval,1800,37.7397222,-121.4241667
2012,Utah,us,circle,180,40.5000000,-111.9500000
2012,California,us,other,300,34.0983333,-118.3258333
2012,Texas,us,light,300,32.7833333,-96.8000000
2012,California,us,triangle,300,34.0522222,-118.2427778
2012,California,us,changing,900,37.9847222,-120.2627778
2012,Indiana,us,light,3600,41.4666667,-86.4830556
2012,Texas,us,circle,120,30.0969444,-95.6158333
2012,California,us,triangle,20,34.2783333,-119.2922222
2013,Montana,us,unknown,4,45.7008333,-111.7855556
2013,Massachusetts,us,circle,120,42.1944444,-71.8361111
2013,Texas,us,sphere,30,29.7630556,-95.3630556
2013,Louisiana,us,light,10,29.9938889,-90.2416667
2013,Massachusetts,us,circle,1800,42.1250000,-72.7500000
2014,Florida,us,diamond,900,27.2936111,-80.3505556
2014,Arizona,us,triangle,300,32.2216667,-110.9258333
2014,California,us,fireball,120,39.6883333,-123.4816667
2014,Hawaii,us,oval,360,21.2827778,-157.8016667
2014,Oregon,us,fireball,120,45.3575000,-122.6055556
2014,California,us,unknown,60,38.2972222,-122.2844444
2014,California,us,triangle,600,37.4947222,-120.8455556
2014,California,us,triangle,90,37.4947222,-120.8455556
2014,Arizona,us,circle,10800,36.9086111,-111.4727778
1957,Louisiana,us,sphere,900,31.6830556,-92.1336111
1978,North Carolina,us,rectangle,300,34.8280556,-78.0233333
1987,Indiana,us,light,60,37.9747222,-87.5558333
1988,Pennsylvania,us,changing,1050,40.7302778,-80.3102778
1992,New York,us,fireball,60,40.7141667,-74.0063889
1995,California,us,other,900,33.8352778,-117.9136111
1997,Nevada,us,light,300,36.1750000,-115.1363889
1997,Arizona,us,chevron,3600,33.4483333,-112.0733333
1997,California,us,oval,120,37.7750000,-122.4183333
1998,California,us,circle,600,34.4358333,-119.8266667
1998,Utah,us,triangle,900,40.1150000,-111.6541667
1998,Virginia,us,fireball,3,36.8466667,-76.2855556
1998,Maine,us,formation,900,44.7825000,-69.3838889
1999,Missouri,us,unknown,900,37.3058333,-89.5180556
1999,Connecticut,us,circle,2700,41.4663889,-73.4861111
1999,Arizona,us,fireball,3600,32.4366667,-111.2247222
2000,Florida,us,sphere,10,25.7738889,-80.1938889
2000,Illinois,us,other,120,42.2711111,-89.0938889
2000,Illinois,us,light,300,39.9355556,-91.4097222
2000,Wisconsin,us,changing,22,42.5847222,-87.8211111
2001,Wisconsin,us,other,6600,42.8597222,-89.5380556
2001,Washington,us,fireball,60,48.0841667,-121.9675000
2001,Wisconsin,us,formation,600,42.8597222,-89.5380556
2001,Minnesota,us,triangle,300,46.7833333,-92.1063889
2002,California,us,changing,1020,34.0522222,-118.2427778
2002,Virginia,us,rectangle,300,36.8347222,-81.5150000
2003,Arizona,us,unknown,120,34.7575000,-112.4530556
2004,New York,us,changing,5,41.0338889,-73.7633333
2004,California,us,light,30,34.4436111,-118.6086111
2004,Oregon,us,teardrop,900,45.7805556,-119.2161111
2004,California,us,other,60,37.5950000,-120.9566667
2004,Florida,us,cross,600,26.9294444,-82.0455556
2004,California,us,triangle,2700,37.7397222,-121.4241667
2004,Tennessee,us,light,300,36.3486111,-82.2108333
2005,California,us,fireball,420,38.0280556,-121.8836111
2005,Ohio,us,cigar,10,41.1827778,-80.7655556
2005,New York,us,circle,2,42.0897222,-76.8080556
2005,Minnesota,us,unknown,3600,47.7505556,-90.3341667
2006,New York,us,light,7200,44.3244444,-75.2513889
2006,California,us,oval,5,37.8716667,-122.2716667
2006,Ohio,us,disk,30,41.5036111,-84.4141667
2006,Wisconsin,us,unknown,180,44.3580556,-89.0858333
2006,Minnesota,us,flash,1,44.9800000,-93.2636111
2006,Pennsylvania,us,chevron,180,40.4405556,-79.9961111
2007,Illinois,us,circle,20,42.0333333,-87.8833333
2007,Texas,us,circle,600,26.2030556,-98.2297222
2007,Washington,us,light,60,46.9811111,-123.8880556
2007,Illinois,us,disk,16200,41.8500000,-87.6500000
2007,Montana,us,oval,3,45.7833333,-108.5000000
2007,California,us,light,300,32.7152778,-117.1563889
2007,Washington,us,sphere,900,47.5675000,-122.6313889
2007,Washington,us,light,600,47.5675000,-122.6313889
2007,Washington,us,circle,300,47.5675000,-122.6313889
2007,Washington,us,circle,900,47.5405556,-122.6350000
2007,New Mexico,us,disk,3,32.7700000,-108.2797222
2007,Michigan,us,light,120,42.1097222,-86.4800000
2007,Oregon,us,light,60,44.2727778,-121.1727778
2008,Florida,us,triangle,10,26.1219444,-80.1436111
2008,Texas,us,changing,900,29.7630556,-95.3630556
2008,California,us,formation,360,37.7750000,-122.4183333
2008,Ohio,us,oval,30,41.3747222,-83.6513889
2008,Florida,us,triangle,3,30.3319444,-81.6558333
2008,Virginia,us,light,2700,38.6580556,-77.2500000
2008,North Carolina,us,fireball,14,33.9213889,-78.0205556
2008,Maryland,us,sphere,300,38.4597222,-75.7594444
2008,Tennessee,us,sphere,3,36.0330556,-86.7827778
2008,Delaware,us,light,2700,38.7425000,-75.6047222
2009,Texas,us,formation,34,31.4497222,-98.5705556
2009,North Carolina,us,circle,900,34.8477778,-79.1372222
2009,Connecticut,us,triangle,5400,41.9211111,-73.0605556
2009,Florida,us,other,10,28.0183333,-82.1130556
2009,Ohio,us,diamond,600,39.6283333,-84.1594444
2009,Kentucky,us,other,180,37.3350000,-82.5797222
2009,California,us,other,20,33.7669444,-118.1883333
2009,Washington,us,sphere,60,47.0344444,-122.8219444
2010,Washington,us,fireball,120,47.2530556,-122.4430556
2010,Arkansas,us,disk,360,35.0950000,-90.3733333
2010,Arkansas,us,other,3600,35.3858333,-94.3983333
2010,Ohio,us,other,45,39.5522222,-84.2333333
2010,New York,us,oval,90,40.7683333,-73.5255556
2010,Connecticut,us,light,300,41.8822222,-72.9775000
2010,Arizona,us,other,300,33.4483333,-112.0733333
2010,New Hampshire,us,light,300,44.1669444,-71.9666667
2010,Washington,us,formation,240,48.1172222,-122.7591667
2010,Texas,us,light,10,31.4636111,-96.0577778
2010,Hawaii,us,circle,900,20.7850000,-156.4655556
2010,Hawaii,us,circle,900,20.7850000,-156.4655556
2010,Nebraska,us,light,240,41.0113889,-95.8819444
2010,Washington,us,light,20,47.9188889,-122.5530556
2010,Pennsylvania,us,triangle,1800,39.8494444,-75.3561111
2010,Michigan,us,diamond,120,42.8027778,-83.0130556
2010,Washington,us,light,240,47.0380556,-122.8994444
2010,Illinois,us,triangle,10800,41.5894444,-88.0577778
2011,California,us,diamond,1800,33.9400000,-118.1316667
2011,Florida,us,light,15,24.9238889,-80.6280556
2011,Maryland,us,circle,4,38.4558333,-75.5777778
2011,California,us,oval,1500,33.2000000,-117.2416667
2012,Georgia,us,other,10,33.2944444,-83.9661111
2012,Arizona,us,triangle,1200,31.3402778,-110.9336111
2012,Iowa,us,oval,300,41.5236111,-90.5775000
2012,New Jersey,us,flash,4,39.8022222,-75.0644444
2012,Pennsylvania,us,fireball,6,40.2652778,-76.7086111
2012,Montana,us,unknown,7200,47.3208333,-106.9094444
2012,Hawaii,us,light,60,19.6036111,-155.0572222
2012,New York,us,light,5,41.4458333,-74.4233333
2012,Virginia,us,fireball,10,39.1155556,-77.5638889
2012,New Jersey,us,fireball,2,40.9011111,-74.5147222
2012,Washington,us,sphere,120,48.7597222,-122.4869444
2012,Vermont,us,fireball,10,43.6105556,-72.9730556
2012,Nebraska,us,light,5,42.5500000,-99.8622222
2012,Georgia,us,light,900,34.9861111,-84.3713889
2013,Nevada,us,cone,3600,36.1750000,-115.1363889
2013,California,us,light,120,35.3733333,-119.0177778
2013,Illinois,us,triangle,300,40.5141667,-88.9905556
2013,Illinois,us,triangle,300,40.5141667,-88.9905556
2013,New York,us,other,30,43.1391667,-77.2725000
2013,Nevada,us,light,120,36.8055556,-114.0663889
2014,New Mexico,us,circle,30,35.0844444,-106.6505556
2014,New Mexico,us,other,5,35.0844444,-106.6505556
2014,California,us,triangle,5,37.6391667,-120.9958333
2014,Florida,us,rectangle,300,27.3361111,-82.5308333
2014,Arizona,us,circle,600,33.5805556,-112.2366667
2014,Florida,us,disk,3,26.1219444,-80.1436111
2014,New Hampshire,us,triangle,120,42.7647222,-71.4402778
2014,Missouri,us,light,300,38.6630556,-90.5769444
2014,Tennessee,us,disk,300,36.5483333,-82.5619444
2014,Oregon,us,circle,60,45.8641667,-122.8052778
2014,California,us,fireball,60,37.4947222,-120.8455556
2014,Massachusetts,us,oval,120,42.4183333,-71.1066667
2014,Massachusetts,us,oval,120,42.4183333,-71.1066667
2014,North Carolina,us,triangle,120,35.4208333,-81.3055556
2014,California,us,light,120,37.9063889,-122.0638889
2014,Utah,us,rectangle,16,37.5736111,-113.7183333
1975,Washington,us,disk,600,46.6700000,-120.7111111
1988,California,us,fireball,180,35.1552778,-120.6713889
1989,Illinois,us,egg,259200,41.5119444,-87.9655556
1993,Pennsylvania,us,triangle,1800,40.4405556,-79.9961111
1995,Ohio,us,other,180,39.9611111,-82.9988889
1995,New Jersey,us,other,5,39.8244444,-75.0677778
1995,Tennessee,us,other,60,36.4744444,-81.8050000
1995,Washington,us,other,20,47.4180556,-122.6297222
1996,California,us,light,1200,32.8572222,-116.9213889
1997,California,us,sphere,10800,38.3397222,-122.7000000
1997,Virginia,us,light,2,36.8527778,-75.9783333
1997,Nevada,us,other,10800,36.1750000,-115.1363889
2000,Utah,us,oval,120,40.7608333,-111.8902778
2000,Washington,us,triangle,120,46.9738889,-124.1550000
2000,California,us,sphere,60,33.6694444,-117.8222222
2000,Maryland,us,other,600,38.9905556,-77.0263889
2000,Oklahoma,us,disk,360,35.4211111,-94.5144444
2000,Minnesota,us,light,30,45.1600000,-92.9930556
2001,Pennsylvania,us,light,10,40.0322222,-75.5563889
2001,Texas,us,triangle,30,29.5375000,-95.1180556
2001,Idaho,us,disk,600,44.2511111,-116.9683333
2001,Wyoming,us,triangle,600,44.2911111,-105.5016667
2001,New York,us,disk,600,43.1705556,-75.2919444
2001,Wisconsin,us,light,120,42.8597222,-89.5380556
2001,Wisconsin,us,light,240,42.8597222,-89.5380556
2001,Illinois,us,circle,180,42.2711111,-89.0938889
2001,Oklahoma,us,fireball,60,35.4119444,-99.4038889
2001,California,us,other,120,38.4736111,-122.8891667
2002,Texas,us,fireball,5,31.6591667,-97.4719444
2002,Texas,us,unknown,120,29.9972222,-98.0983333
2002,California,us,egg,420,40.8825000,-121.6597222
2003,Virginia,us,triangle,180,36.8527778,-75.9783333
2003,Oklahoma,us,disk,180,35.4675000,-97.5161111
2003,Texas,us,light,1800,29.1894444,-98.8622222
2003,Connecticut,us,other,300,41.2008333,-73.3811111
2004,Alabama,us,sphere,120,30.4063889,-87.6836111
2004,Texas,us,formation,900,29.7630556,-95.3630556
2004,Texas,us,disk,300,30.0858333,-94.1016667
2004,Colorado,us,other,60,37.4083333,-102.6138889
2004,New Jersey,us,formation,15,40.5066667,-74.2658333
2005,New York,us,disk,7200,43.8386111,-73.7613889
2005,Indiana,us,chevron,7,39.4666667,-87.4138889
2005,Indiana,us,chevron,5,39.4666667,-87.4138889
2005,Montana,us,cigar,600,47.5002778,-111.3000000
2005,West Virginia,us,other,20,40.3275000,-80.5961111
2005,Vermont,us,egg,5,44.5705556,-71.7591667
2005,Florida,us,triangle,8,29.8944444,-81.3147222
2006,Missouri,us,oval,20,39.4405556,-92.5450000
2006,New York,us,other,30,43.2669444,-73.5850000
2006,New Jersey,us,unknown,60,40.8066667,-74.1858333
2006,Tennessee,us,triangle,60,35.8166667,-85.5669444
2006,Missouri,us,triangle,5400,38.0677778,-93.3600000
2006,California,us,light,420,38.6786111,-121.7722222
2006,Texas,us,other,10800,33.2341667,-97.5858333
2007,Washington,us,sphere,180,47.6063889,-122.3308333
2007,Pennsylvania,us,circle,3600,40.8644444,-75.8113889
2007,New Mexico,us,circle,900,35.0844444,-106.6505556
2007,Texas,us,circle,120,31.9827778,-98.0333333
2007,Connecticut,us,circle,2,41.6763889,-71.9155556
2008,Virginia,us,diamond,900,38.7891667,-77.1875000
2008,Massachusetts,us,sphere,1,41.7000000,-70.3000000
2008,Massachusetts,us,fireball,2,42.3958333,-71.1791667
2008,Oregon,us,light,120,42.3477778,-123.3322222
2008,Oregon,us,disk,120,44.0522222,-123.0855556
2008,Tennessee,us,disk,300,35.7511111,-86.9300000
2008,Illinois,us,unknown,60,41.8500000,-87.6500000
2008,Iowa,us,light,60,41.6441667,-93.4644444
2008,Connecticut,us,disk,480,41.4033333,-72.1063889
2008,Iowa,us,unknown,9000,41.6005556,-93.6088889
2008,Indiana,us,fireball,8,41.1572222,-85.4883333
2008,Indiana,us,circle,3600,40.4863889,-86.1336111
2008,Indiana,us,light,1200,40.4863889,-86.1336111
2008,Indiana,us,formation,600,40.7536111,-86.0688889
2008,Indiana,us,formation,1800,41.2188889,-86.4230556
2008,Washington,us,cylinder,900,47.3294444,-122.5788889
2008,Washington,us,cigar,600,47.3294444,-122.5788889
2008,Pennsylvania,us,unknown,6,40.5186111,-78.3950000
2009,Texas,us,other,1800,30.2669444,-97.7427778
2009,California,us,flash,7,34.1394444,-117.9763889
2009,South Carolina,us,oval,8,33.5016667,-81.9652778
2009,California,us,sphere,300,37.9241667,-122.3880556
2009,Arizona,us,light,300,35.2233333,-114.2222222
2009,Pennsylvania,us,unknown,12,40.6083333,-75.4905556
2009,Florida,us,changing,120,26.7052778,-80.0366667
2009,Washington,us,triangle,5,47.6588889,-117.4250000
2009,Florida,us,fireball,30,29.8944444,-81.3147222
2010,Washington,us,light,15,46.6022222,-120.5047222
2010,Virginia,us,cylinder,240,39.1516667,-77.9825000
2010,Washington,us,other,10,47.1302778,-119.2769444
2010,Florida,us,disk,540,28.2916667,-81.4077778
2010,California,us,fireball,60,40.8022222,-124.1625000
2010,North Carolina,us,sphere,3600,34.3127778,-78.1613889
2010,Washington,us,triangle,360,46.8219444,-123.0950000
2010,Oregon,us,triangle,30,45.0052778,-122.7819444
2010,Virginia,us,other,2,38.8461111,-77.3066667
2010,New Jersey,us,circle,8,40.8927778,-73.9730556
2010,Maine,us,circle,0.4,43.1936111,-70.6213889
2011,Nevada,us,circle,300,36.1750000,-115.1363889
2011,California,us,light,3600,33.2183333,-117.0333333
2011,New Jersey,us,other,180,41.0886111,-74.1441667
2011,Wisconsin,us,light,105,44.4986111,-88.1827778
2011,Florida,us,other,120,30.3319444,-81.6558333
2012,Kentucky,us,egg,180,37.0561111,-85.0886111
2012,Connecticut,us,light,300,41.6647222,-72.6397222
2012,New Mexico,us,light,60,35.0844444,-106.6505556
2012,California,us,oval,120,38.7072222,-121.2800000
2012,Michigan,us,light,1200,42.6055556,-83.1500000
2012,Illinois,us,triangle,120,42.2711111,-89.0938889
2012,California,us,light,180,38.5816667,-121.4933333
2013,Georgia,us,unknown,1200,34.0027778,-84.1447222
2013,Texas,us,diamond,1800,29.7855556,-95.8241667
2013,Colorado,us,fireball,3,38.2544444,-104.6086111
2013,Florida,us,light,600,27.7705556,-82.6794444
2013,Oregon,us,other,10800,44.0522222,-123.0855556
2013,New York,us,rectangle,180,43.0591667,-77.6125000
2014,Kansas,us,rectangle,25,38.3838889,-97.9097222
2014,Utah,us,disk,18000,40.7608333,-111.8902778
2014,Washington,us,circle,1200,47.4236111,-120.3091667
2014,Pennsylvania,us,light,600,41.0050000,-75.2800000
2014,Connecticut,us,circle,20,41.2761111,-72.8688889
2014,New Mexico,us,triangle,7200,35.0844444,-106.6505556
2014,Ohio,us,circle,180,39.9241667,-83.8088889
2014,Michigan,us,oval,4,42.9119444,-83.9847222
1978,California,us,oval,15,34.2694444,-118.7805556
1991,Maryland,us,triangle,10,38.9783333,-76.4925000
1995,New Mexico,us,other,3,35.1716667,-103.7244444
1995,Washington,us,other,15,47.6105556,-122.1994444
1995,New York,us,light,2700,42.8688889,-76.9780556
1995,Oregon,us,other,15,45.5236111,-122.6750000
1996,Florida,us,other,2700,25.7211111,-80.2686111
1996,Nevada,us,other,120,36.0397222,-114.9811111
1997,Washington,us,disk,120,47.2530556,-122.4430556
1997,Washington,us,flash,1,47.6063889,-122.3308333
1998,Florida,us,triangle,30,28.0033333,-80.5658333
1998,Florida,us,light,300,28.3197222,-80.6077778
1998,North Carolina,us,fireball,120,35.3819444,-78.5488889
1998,Florida,us,light,180,27.2927778,-81.3630556
1998,Florida,us,sphere,120,28.5380556,-81.3794444
1998,Florida,us,light,60,28.0350000,-82.3894444
1998,Florida,us,light,20,26.2752778,-80.0875000
1998,Florida,us,light,120,28.5380556,-81.3794444
1998,Florida,us,other,180,27.9472222,-82.4586111
1998,Florida,us,unknown,30,27.9472222,-82.4586111
1998,Florida,us,formation,150,27.6383333,-80.3975000
1998,Florida,us,circle,300,26.7052778,-80.0366667
1998,Florida,us,light,90,27.3361111,-82.5308333
1998,Florida,us,sphere,120,26.9616667,-82.3527778
1998,Florida,us,fireball,180,26.6250000,-81.6250000
