2003 mn us light 900 45.2536111 -92.8055556
2003 ks us light 300 38.8813889 -94.8188889
2003 wi us sphere 1800 42.7261111 -87.7827778
2003 oh us fireball 3 39.3330556 -82.9825000
2003 ny us oval 3 40.6686111 -73.5275000
2003 ca us light 3 33.0202778 -117.2019444
2003 fl us fireball 4 28.3858333 -80.7422222
2004 or us light 120 45.5236111 -122.6750000
2004 or us light 60 45.5236111 -122.6750000
2004 hi us other 120 21.3069444 -157.8583333
2004 tx us triangle 30 29.4238889 -98.4933333
2005 ks us rectangle 60 39.1141667 -94.6272222
2005 pa us other 600 41.8558333 -75.2241667
2005 al us sphere 1800 33.6488889 -85.5875000
2005 or us other 4 42.9275000 -123.2800000
2006 ri us circle 4 41.5500000 -71.4666667
2006 hi us disk 10800 22.1452778 -159.3155556
2006 wa us triangle 30 47.6063889 -122.3308333
2006 mt us diamond 4 46.2469444 -114.1594444
2006 nv us unknown 6 39.5297222 -119.8127778
2006 or us unknown 120 42.0527778 -124.2827778
2006 or us light 60 45.4944444 -122.8658333
2006 az us unknown 240 32.2216667 -110.9258333
2007 mn us chevron 7 45.1077778 -93.2377778
2007 ky us light 2631600 38.6411111 -83.7444444
2007 nc us unknown 8 35.5847222 -80.8102778
2007 mi us light 10800 42.6583333 -83.1500000
2007 la us diamond 1800 30.5041667 -90.6691667
2007 wi us formation 10 44.8113889 -91.4983333
2007 ca us sphere 480 38.4088889 -121.3705556
2007 ga us other 900 34.4211111 -84.1191667
2007 nj us sphere 360 40.4777778 -74.2911111
2007 tn us circle 240 36.5483333 -82.5619444
2007 ny us teardrop 300 42.6288889 -78.0547222
2007 me us sphere 20 44.5736111 -68.7961111
2007 il us light 10 41.8500000 -87.6500000
2007 md us flash 5 39.6416667 -77.7202778
2007 ga us oval 3600 34.8750000 -84.2555556
2008 or us light 30 43.0202778 -123.2919444
2008 or us sphere 900 42.0527778 -124.2827778
2008 nc us disk 6 35.0525000 -78.8786111
2008 md us light 2 39.3761111 -77.1550000
2008 tx us formation 1500 31.7244444 -96.1650000
2008 ca us light 5 39.0175000 -122.0566667
2008 tx us changing 180 32.4486111 -99.7327778
2008 ca us formation 5 33.8491667 -118.3875000
2008 fl us sphere 45 29.9438889 -82.1100000
2009 az us light 900 32.2216667 -110.9258333
2009 tn us changing 900 36.1627778 -85.5016667
2009 fl us cigar 60 26.9616667 -82.3527778
2009 ca us light 1800 34.4233333 -118.4711111
2009 nv us unknown 10 36.0397222 -114.9811111
2010 ga us disk 10 33.4705556 -82.5047222
2010 fl us light 120 26.5625000 -81.9497222
2010 va us light 2700 37.2316667 -79.8108333
2010 fl us light 30 26.6402778 -81.8725000
2010 ma us light 60 42.3583333 -71.0602778
2010 or us light 1800 45.0244444 -123.9452778
2010 sc us triangle 60 32.7763889 -79.9311111
2010 ca us disk 180 37.3394444 -121.8938889
2011 ca us triangle 10 34.2283333 -118.5358333
2011 wa us unknown 120 47.6063889 -122.3308333
2011 il us circle 900 41.6688889 -87.7386111
2011 wi us light 180 44.5888889 -90.4611111
2011 nc us light 900 35.9172222 -82.3011111
2011 nc us light 900 35.9172222 -82.3011111
2011 ky us changing 7 38.2541667 -85.7594444
2011 ok us oval 480 34.1741667 -97.1433333
2011 ca us formation 60 37.8313889 -122.2841667
2011 al us circle 720 33.2855556 -86.8100000
2011 nc us other 10 36.2166667 -81.6747222
2011 al us light 900 34.9919444 -86.8469444
2011 wy us light 12 44.6827778 -104.6011111
2011 tx us light 2 29.7352778 -94.9772222
2011 nc us light 30 36.2166667 -81.6747222
2011 nj us formation 7200 40.7672222 -74.2052778
2011 mn us oval 7200 45.1719444 -93.8744444
2011 ak us circle 300 61.2180556 -149.9002778
2011 ca us chevron 15 36.6002778 -121.8936111
2011 va us light 2100 36.6116667 -77.5469444
2011 az us triangle 5 33.0580556 -112.0469444
2011 ky us circle 1200 37.8402778 -85.9491667
2011 wa us diamond 20 47.4830556 -122.2158333
2011 tx us changing 10800 28.0202778 -97.0541667
2011 ks us sphere 1800 39.3958333 -101.0519444
2011 ky us teardrop 300 38.9988889 -84.6266667
2011 ca us sphere 2 37.8044444 -122.2697222
2012 il us formation 300 41.3572222 -88.4211111
2012 mi us unknown 3600 42.6055556 -83.1500000
2012 az us triangle 15 33.5311111 -111.9419444
2012 nv us light 3300 36.1988889 -115.1166667
2012 nc us triangle 10800 35.1083333 -77.0444444
2012 la us formation 420 30.2238889 -92.0197222
2012 fl us cylinder 10 27.3361111 -82.5308333
2012 nj us egg 8 40.6936111 -75.1113889
2012 me us sphere 15 44.2563889 -70.2566667
2012 mi us triangle 180 42.9133333 -85.7052778
2012 fl us teardrop 2 28.9886111 -80.9025000
2012 ga us changing 1200 33.9561111 -83.9880556
2012 co us unknown 600 39.7294444 -104.8313889
2012 mi us cigar 180 43.2925000 -85.0813889
2012 ak us cylinder 30 61.2180556 -149.9002778
2012 ct us circle 420 41.2222222 -73.0569444
2012 fl us circle 900 28.0341667 -80.5888889
2012 pa us circle 300 40.7933333 -77.8602778
2012 ga us oval 2700 33.7488889 -84.3880556
2012 tx us flash 2700 29.5686111 -97.9644444
2012 az us triangle 300 33.6305556 -112.3325000
2012 oh us disk 120 41.4994444 -81.6955556
2012 ri us other 90 41.7797222 -71.4377778
2013 az us light 420 34.7391667 -112.0091667
2013 tx us fireball 30 29.6194444 -95.6347222
2013 wi us unknown 10 43.0388889 -87.9063889
2013 ma us other 300 42.2791667 -71.4166667
2013 tx us triangle 60 29.4238889 -98.4933333
2013 tx us sphere 5 29.7630556 -95.3630556
2013 mo us fireball 1800 38.4313889 -92.8408333
2013 tx us light 20 29.7855556 -95.8241667
2013 wi us oval 900 44.1538889 -87.5691667
2013 ma us fireball 600 42.3708333 -71.1833333
2013 ok us light 240 34.1619444 -97.4255556
2013 nj us fireball 60 39.7530556 -74.2233333
2013 pa us oval 30 39.7852778 -75.9791667
2013 ok us teardrop 900 36.3100000 -96.4638889
2013 mo us diamond 300 38.3697222 -90.3783333
2013 wi us light 900 42.5311111 -88.2480556
1965 pa us disk 300 40.4405556 -79.9961111
1980 ca us sphere 900 33.6694444 -117.8222222
1988 ny us formation 600 41.5355556 -73.8994444
1994 wa us fireball 900 45.7150000 -121.4633333
1995 ca us other 25 38.4405556 -122.7133333
1995 mn us other 5 44.6402778 -93.1433333
1997 ga us circle 120 34.9158333 -85.1091667
1997 ca us sphere 3 34.0522222 -118.2427778
1998 az us fireball 300 34.8697222 -111.7602778
1998 ca us circle 600 34.0686111 -118.0266667
1998 ia us light 60 41.5244444 -90.5155556
1999 ca us light 3 34.0952778 -118.1261111
1999 ok us chevron 5 36.1538889 -95.9925000
1999 ny us other 15 43.1725000 -79.0361111
1999 or us cigar 30 44.4633333 -118.7088889
1999 ca us other 20 37.7397222 -121.4241667
1999 or us changing 7200 44.6369444 -124.0522222
1999 ms us circle 120 32.3525000 -90.8777778
1999 mt us chevron 5 48.1958333 -114.3119444
2000 tn us circle 8 35.9488889 -85.0269444
2000 ak us other 300 64.8377778 -147.7163889
2000 tx us light 900 29.4238889 -98.4933333
2001 wv us egg 300 38.9058333 -81.6608333
2001 pa us triangle 420 40.6883333 -75.2211111
2001 pa us fireball 2 40.3211111 -79.3797222
2001 mi us fireball 3 42.6072222 -83.9294444
2001 wa us other 2 47.4066667 -122.0375000
2002 ct us egg 23 41.3936111 -72.7916667
2003 tx us circle 15 30.0472222 -99.1400000
2003 nc us oval 120 35.2269444 -80.8433333
2003 al us chevron 15 30.6941667 -88.0430556
2003 co us triangle 300 37.2255556 -107.5975000
2003 sc us diamond 60 32.9808333 -80.0327778
2003 mi us light 3 43.3269444 -83.0802778
2003 co us other 15 38.3500000 -104.7222222
2004 ny us unknown 600 43.1086111 -77.4877778
2004 tn us triangle 600 36.5950000 -82.1888889
2004 mi us sphere 30 43.0125000 -83.6875000
2004 mo us unknown 600 38.6272222 -90.1977778
2004 mn us diamond 120 44.7677778 -93.2775000
2004 ca us unknown 600 34.0900000 -117.8894444
2004 ky us oval 300 38.2541667 -85.7594444
2004 al us light 900 30.2941667 -87.5736111
2004 ca us light 240 33.6602778 -117.9983333
2004 ma us triangle 60 41.9083333 -71.3625000
2005 al us circle 300 33.6488889 -85.5875000
2005 mn us formation 5 44.8897222 -93.3497222
2005 ma us light 5400 42.1250000 -72.7500000
2005 il us light 240 41.8500000 -87.6500000
2005 nj us circle 600 39.2702778 -75.1013889
2005 tx us diamond 5400 29.8830556 -97.9411111
2005 ri us changing 300 41.8238889 -71.4133333
2005 ny us other 180 40.7141667 -74.0063889
2005 co us oval 900 39.7383333 -104.3227778
2005 nj us triangle 300 40.4775000 -74.6272222
2006 oh us unknown 2 39.0283333 -84.2177778
2006 or us circle 5400 45.5236111 -122.6750000
2006 tx us fireball 2 33.1975000 -96.6150000
2006 va us other 1.5 38.0694444 -78.7008333
2006 co us chevron 30 39.7391667 -104.9841667
2006 ny us changing 600 40.7141667 -74.0063889
2006 az us formation 240 33.9686111 -112.7288889
2006 mo us light 420 37.0841667 -94.5130556
2006 ca us light 600 33.6602778 -117.9983333
2006 ca us changing 420 33.6602778 -117.9983333
2006 ny us unknown 60 40.7141667 -74.0063889
2007 la us unknown 30 29.9838889 -90.1527778
2007 wa us light 1200 47.9791667 -122.2008333
2007 ca us circle 7200 34.0966667 -117.7188889
2007 pa us light 3600 40.4283333 -79.6977778
2007 tx us light 600 29.7630556 -95.3630556
2007 az us triangle 120 34.7391667 -112.0091667
2007 me us circle 15 44.8605556 -66.9847222
2007 co us triangle 1200 38.8338889 -104.8208333
2007 fl us unknown 900 27.5955556 -81.5063889
2008 nc us other 30 35.3819444 -78.5488889
2008 ca us light 300 33.1580556 -117.3497222
2008 tx us light 300 32.7355556 -97.1077778
2008 de us cylinder 120 39.7875000 -75.6969444
2008 ny us light 3600 41.4458333 -74.4233333
2008 ia us triangle 5 42.0494444 -92.9077778
2008 pa us egg 30 39.9522222 -75.1641667
2008 tx us triangle 120 32.7252778 -97.3205556
2008 ca us light 2 37.8044444 -122.2697222
2008 ny us triangle 120 41.3305556 -74.1872222
2009 fl us light 120 30.3319444 -81.6558333
2009 co us light 7200 39.7391667 -104.9841667
2009 co us light 60 38.8338889 -104.8208333
2009 tn us disk 300 36.0152778 -83.4150000
2009 nv us light 1200 39.4050000 -114.7777778
2009 ca us cylinder 3600 37.6391667 -120.9958333
2009 ca us cigar 5 36.3302778 -119.2911111
2010 id us light 3600 43.6136111 -116.2025000
2010 ia us diamond 1500 41.6005556 -93.6088889
2010 il us triangle 20 42.4166667 -90.4288889
2010 ca us unknown 120 33.7877778 -117.8522222
2010 ga us other 120 33.5966667 -83.8602778
2010 ca us oval 1800 37.6625000 -121.8736111
2010 wa us sphere 10800 48.9391667 -119.4344444
2010 pa us light 10 40.6083333 -75.4905556
2010 ca us fireball 60 33.7125000 -115.4013889
2010 tx us unknown 180 30.2669444 -97.7427778
2010 mo us chevron 15 38.6272222 -90.1977778
2010 wi us cigar 15 42.5311111 -88.2480556
2011 tx us flash 2 31.4636111 -100.4366667
2011 mo us oval 60 37.4536111 -90.7947222
2011 mo us oval 60 37.4536111 -90.7947222
2011 mi us circle 300 42.3211111 -85.1797222
2011 in us other 172800 40.5583333 -85.6591667
2011 mn us light 60 46.5180556 -95.3758333
2011 ca us other 180 34.2694444 -118.7805556
2012 ca us triangle 31 38.5450000 -121.7394444
2012 wa us light 3600 46.9422222 -122.6047222
2012 il us oval 5 40.5580556 -90.0350000
2012 nc us triangle 180 35.4797222 -79.1805556
2012 ia us circle 600 42.0083333 -91.6438889
2012 ca us oval 600 33.8752778 -117.5655556
2012 ut us circle 600 40.6677778 -111.9380556
2012 vt us other 480 43.7980556 -73.0880556
2012 ca us oval 60 33.6602778 -117.9983333
2012 ca us sphere 10 34.1141667 -116.4313889
2012 wa us chevron 120 47.4066667 -122.0375000
2012 ca us circle 1 32.6400000 -117.0833333
2012 mt us light 10 46.5377778 -111.9319444
2012 nc us circle 900 35.7063889 -81.2188889
2012 ia us circle 600 41.8444444 -90.1886111
2012 ak us formation 420 61.2180556 -149.9002778
2012 tn us light 8 35.9605556 -83.9208333
2012 id us light 3600 42.6058333 -114.2100000
2012 ky us fireball 30 37.9883333 -85.7158333
2013 nc us other 10 34.9883333 -80.3672222
2013 md us circle 2 38.8158333 -76.7500000
2013 ca us sphere 900 37.7750000 -122.4183333
2013 nv us cigar 600 36.1750000 -115.1363889
2013 wi us cigar 3600 42.6827778 -89.0186111
2013 ca us circle 10 33.9319444 -117.9452778
2013 ct us disk 15 41.5380556 -72.8075000
2013 oh us fireball 30 39.5150000 -84.3983333
2013 wv us light 2 39.4561111 -77.9641667
2013 va us circle 20 38.8008333 -77.3258333
2013 oh us fireball 180 40.7988889 -81.3786111
2013 mi us disk 15 42.5369444 -85.6416667
2013 me us changing 600 44.7311111 -68.8269444
2013 ny us triangle 5 42.9730556 -77.8530556
2013 pa us light 300 39.9522222 -75.1641667
2013 nj us rectangle 900 39.7913889 -74.1955556
2013 md us oval 300 39.6416667 -77.7202778
1968 fl us disk 900 28.0391667 -81.9500000
1974 al us circle 10 33.9480556 -86.4727778
1985 ny us sphere 120 40.7141667 -74.0063889
1986 nc us light 420 35.5363889 -78.2847222
1987 nh us cigar 1200 43.0716667 -70.7630556
1988 ny us sphere 60 40.7141667 -74.0063889
1988 ut us cone 660 38.9952778 -110.1611111
1989 nc us fireball 600 35.0525000 -78.8786111
1992 co us unknown 900 40.2750000 -106.9577778
1994 ca us light 120 37.8716667 -122.2716667
1995 al us other 900 33.4016667 -86.9544444
1995 ca us other 6 38.8966667 -121.0758333
1997 ca us disk 5 40.1713889 -120.3713889
1998 id us sphere 120 42.6191667 -113.6763889
1998 pa us oval 180 39.9866667 -75.4013889
1999 tn us rectangle 1800 35.7452778 -89.5297222
1999 or us sphere 3 42.2250000 -121.7805556
1999 oh us cigar 120 39.3994444 -84.5613889
1999 ca us diamond 300 33.6694444 -117.8222222
1999 fl us changing 180 29.2105556 -81.0230556
1999 mo us light 6 36.8766667 -89.5877778
2000 ca us other 120 37.3394444 -121.8938889
2000 wi us other 900 44.0247222 -88.5425000
2000 ca us triangle 2 37.4947222 -120.8455556
2000 pa us light 45 40.3408333 -76.4116667
2000 fl us other 15 26.0569444 -80.2719444
2000 ok us triangle 600 36.1538889 -95.9925000
2000 wa us diamond 120 47.1855556 -122.2916667
2001 wi us triangle 7 42.9908333 -89.5330556
2001 co us sphere 6 39.7391667 -104.9841667
2001 wi us light 1800 44.8341667 -87.3769444
2002 ca us cigar 21600 37.7750000 -122.4183333
2002 oh us disk 900 40.0805556 -80.9002778
2002 fl us fireball 3600 28.3197222 -80.6077778
2003 il us light 120 42.2711111 -89.0938889
2003 ak us other 30 61.2180556 -149.9002778
2003 az us other 60 33.9158333 -112.1352778
2003 sc us disk 1800 33.5508333 -79.0416667
2003 sc us disk 600 33.5508333 -79.0416667
2003 ar us sphere 10 36.3597222 -94.2850000
2003 nc us sphere 30 35.2380556 -81.7700000
2003 ar us unknown 18000 35.4013889 -93.1141667
2003 az us formation 4 34.7033333 -113.6105556
2003 va us fireball 1800 36.7097222 -81.9775000
2003 az us light 180 33.9325000 -114.0050000
2003 in us diamond 20 39.4277778 -86.4283333
2003 va us flash 2 36.8255556 -79.3983333
2003 ca us disk 1800 34.1722222 -118.3780556
2004 wa us disk 1800 47.1719444 -122.5172222
2004 ny us light 900 42.7283333 -73.6922222
2004 nc us unknown 45 35.9555556 -80.0055556
2004 nj us sphere 10 40.7855556 -74.9163889
2004 ms us disk 78 30.5252778 -89.6794444
2004 ny us light 600 42.9638889 -78.7380556
2005 ny us unknown 1800 43.1063889 -76.2180556
2005 az us disk 300 32.7252778 -114.6236111
2005 sc us circle 5400 34.0858333 -81.1833333
2005 mn us light 3600 45.0791667 -93.1469444
2005 ca us other 120 34.9347222 -117.1983333
2005 nm us light 1200 32.7700000 -108.2797222
2005 ga us sphere 2700 33.7938889 -84.6605556
2005 az us light 300 33.4483333 -112.0733333
2005 ne us rectangle 3 40.9250000 -98.3416667
2005 oh us triangle 20 39.4586111 -82.2319444
2005 il us light 600 41.5733333 -87.7844444
2005 ar us other 4 34.7463889 -92.2894444
2005 il us unknown 900 41.5733333 -87.7844444
2005 ok us oval 2 35.6527778 -97.4777778
2006 wa us oval 5 47.8211111 -122.3138889
2006 ma us disk 3600 42.5619444 -73.1633333
2006 ca us other 120 38.1302778 -121.2713889
2006 tx us disk 60 30.4752778 -98.1561111
2006 ca us sphere 7 34.0522222 -118.2427778
2006 wi us sphere 30 42.9294444 -89.5236111
2006 tx us fireball 3 30.3880556 -95.6961111
2006 tx us oval 10 30.6325000 -97.6769444
2007 ga us flash 14400 34.1205556 -84.0044444
2007 fl us oval 3 29.1869444 -82.1402778
2007 tx us other 7200 33.1975000 -96.6150000
2007 mo us triangle 300 37.7808333 -90.4216667
2007 mn us triangle 5 47.4891667 -92.8836111
2007 sd us other 1800 43.2830556 -97.0888889
2007 sd us light 7200 44.2480556 -99.4527778
2007 ca us light 120 36.6002778 -121.8936111
2007 ca us light 300 38.6688889 -120.9861111
2007 nj us triangle 300 40.4775000 -74.6272222
2008 oh us changing 300 39.9611111 -82.9988889
2008 wa us light 10 48.5127778 -122.6113889
2008 wa us flash 2 47.8108333 -122.3761111
2008 tn us teardrop 5 36.1658333 -86.7844444
2008 va us chevron 300 36.8527778 -75.9783333
2008 oh us circle 5 39.0275000 -82.0338889
2008 tn us unknown 120 35.9605556 -83.9208333
2008 ca us light 30 38.5816667 -121.4933333
2008 tx us circle 300 32.4419444 -97.7938889
2008 nc us other 300 35.2269444 -80.8433333
2008 ca us other 300 34.2163889 -119.0366667
2008 oh us sphere 5 39.9611111 -82.9988889
2009 or us other 40 44.3977778 -122.7350000
2009 la us oval 180 29.7958333 -91.5013889
2009 pa us unknown 120 40.5394444 -75.4972222
2009 tx us other 600 29.7630556 -95.3630556
2009 sc us flash 300 34.0005556 -81.0350000
2010 mn us triangle 600 44.7677778 -93.2775000
2010 az us fireball 120 32.2216667 -110.9258333
2010 oh us unknown 600 39.2236111 -84.4422222
2010 va us unknown 300 37.5850000 -79.0516667
2010 sc us teardrop 1200 34.0005556 -81.0350000
2010 nc us oval 60 35.7111111 -78.6144444
2010 oh us light 30 41.5569444 -83.6272222
2010 va us light 300 38.8047222 -77.0472222
2010 nh us triangle 2 42.9955556 -71.4552778
2010 ca us circle 1200 37.8044444 -122.2697222
2010 tx us chevron 24 32.6394444 -96.5380556
2010 nc us other 600 35.7072222 -81.0758333
2010 pa us sphere 120 40.4405556 -79.9961111
2010 az us circle 600 33.4483333 -112.0733333
2011 ar us triangle 300 35.5652778 -90.9336111
2011 wi us oval 2700 44.9591667 -89.6300000
2011 mo us unknown 300 38.3452778 -90.9808333
2011 va us oval 10 39.0930556 -78.0597222
2011 ca us sphere 600 34.0522222 -118.2427778
2011 ca us sphere 600 34.0522222 -118.2427778
2011 fl us circle 180 25.7738889 -80.1938889
2011 ca us unknown 300 34.4480556 -119.2419444
2011 ca us fireball 600 34.2783333 -119.2922222
2011 wa us other 180 47.6063889 -122.3308333
2011 fl us circle 300 30.3319444 -81.6558333
2011 va us oval 300 37.4308333 -79.1233333
2011 va us sphere 300 37.4308333 -79.1233333
2011 ca us triangle 10 37.8044444 -122.2697222
2011 ms us circle 1800 32.3525000 -90.8777778
2011 co us triangle 5 40.3977778 -105.0744444
2011 il us light 240 41.7205556 -87.7016667
2011 ny us sphere 20 40.8852778 -73.3766667
2011 hi us light 240 21.3069444 -157.8583333
2011 in us circle 300 41.4169444 -87.3652778
2011 ma us sphere 300 42.0500000 -71.8805556
2011 pa us unknown 600 40.4405556 -79.9961111
2011 pa us fireball 300 40.2397222 -78.8352778
2011 sc us formation 180 34.0005556 -81.0350000
2011 tx us unknown 40 35.2219444 -101.8308333
2011 nj us light 10800 40.8200000 -74.3652778
2011 va us chevron 1200 39.0061111 -77.4288889
2011 nh us triangle 5 42.8441667 -71.4802778
2012 oh us circle 120 39.1619444 -84.4569444
2012 va us other 120 37.4750000 -77.7791667
2012 ma us circle 7200 41.7411111 -70.5994444
2012 ca us fireball 300 33.7455556 -117.8669444
2012 ga us circle 60 33.7747222 -84.2963889
2012 nv us light 240 36.1750000 -115.1363889
2012 fl us changing 420 30.2944444 -81.3933333
2012 wa us light 1500 47.6588889 -117.4250000
2012 oh us sphere 60 39.0769444 -84.1769444
2012 ma us disk 120 42.4791667 -71.1527778
2012 ny us fireball 60 42.1219444 -77.9483333
2012 va us circle 900 38.0291667 -78.4769444
2012 de us formation 420 38.9125000 -75.4283333
2012 sc us light 900 33.8158333 -78.6802778
2012 sc us unknown 4 33.8158333 -78.6802778
2012 va us light 240 38.8047222 -77.0472222
2012 nc us changing 3600 35.6708333 -80.4744444
2013 mo us triangle 1800 38.8113889 -90.8527778
2013 co us circle 60 40.1672222 -105.1013889
2013 ny us disk 30 42.6525000 -73.7566667
2013 wa us oval 480 47.4236111 -120.3091667
2013 ga us circle 1200 31.4716667 -83.6469444
2013 az us other 73800 34.6100000 -112.3150000
2013 vt us light 40 44.6397222 -73.1108333
2013 pa us circle 300 40.3477778 -79.8644444
2013 fl us diamond 300 25.7738889 -80.1938889
2013 vt us rectangle 1800 42.8508333 -72.5583333
2013 az us flash 240 34.5400000 -112.4677778
2013 nh us unknown 5 42.9269444 -70.9444444
2013 nh us circle 5 43.6852778 -71.1172222
2013 ut us chevron 10 41.7355556 -111.8336111
2013 tn us sphere 12 36.0152778 -83.4150000
2013 id us light 1800 44.2511111 -116.9683333
2013 ut us unknown 7 37.6775000 -113.0611111
2013 ca us unknown 60 38.8966667 -121.0758333
2013 wa us oval 240 47.8411111 -120.0152778
2013 ca us formation 2100 37.9736111 -122.5300000
2013 tx us sphere 180 32.7355556 -97.1077778
2013 hi us oval 480 21.4180556 -157.8036111
2013 pa us oval 300 40.4211111 -79.7883333
2013 wa us circle 600 47.6541667 -118.1488889
1968 wa us other 1500 46.0647222 -118.3419444
1992 fl us circle 300 30.1658333 -81.7066667
1992 oh us disk 600 39.8819444 -84.0097222
1995 tn us other 900 36.3133333 -82.3536111
1997 mt us cylinder 180 45.7833333 -108.5000000
1997 fl us other 600 28.5380556 -81.3794444
1997 nj us other 4 40.7694444 -74.0208333
1998 az us light 1200 33.8333333 -111.9500000
1998 wi us disk 420 42.9763889 -88.1083333
1998 wa us fireball 1 48.0519444 -122.1758333
1998 wa us fireball 1 47.6063889 -122.3308333
1998 wa us other 120 45.6388889 -122.6602778
1998 ia us circle 90 40.8588889 -93.4972222
1998 la us fireball 60 31.3111111 -92.4450000
1999 ca us unknown 15 38.7908333 -121.2347222
1999 co us cylinder 300 40.0502778 -105.0494444
1999 ca us cylinder 30 37.6688889 -122.0797222
1999 ca us disk 60 37.6688889 -122.0797222
1999 pa us triangle 900 39.8916667 -75.3000000
2000 mn us triangle 600 45.0847222 -93.0097222
2000 ct us light 180 41.4813889 -73.2136111
2000 ca us cylinder 360 38.5816667 -121.4933333
2000 nj us sphere 10 40.7280556 -74.0780556
2000 tn us unknown 60 35.9522222 -86.6694444
2000 id us cigar 600 46.2272222 -116.0283333
2000 ar us light 240 36.3352778 -92.3850000
2000 wa us light 3 47.6063889 -122.3308333
2000 wa us sphere 2 47.6063889 -122.3308333
2000 wa us egg 3 47.6063889 -122.3308333
2002 ny us triangle 900 42.6525000 -73.7566667
2003 fl us unknown 120 28.3644444 -82.1961111
2003 ca us changing 8 35.2827778 -120.6586111
2003 ut us unknown 6 40.7608333 -111.8902778
2003 tx us light 120 29.7630556 -95.3630556
2003 co us light 20 38.2544444 -104.6086111
2003 wa us unknown 3 47.6063889 -122.3308333
2003 wa us cone 12 47.6063889 -122.3308333
2003 wa us circle 2 45.6388889 -122.6602778
2003 wa us fireball 5 47.6063889 -122.3308333
2003 wa us circle 10 47.6063889 -122.3308333
2003 fl us triangle 300 30.4211111 -87.2169444
2003 ar us unknown 300 34.5036111 -93.0550000
2003 wa us unknown 3600 47.4830556 -122.2158333
2004 tx us light 600 32.9341667 -97.0777778
2004 ks us light 120 39.1836111 -96.5713889
2004 ok us light 30 34.6458333 -94.6486111
2004 sc us light 7200 34.8525000 -82.3941667
2004 ca us sphere 600 33.2000000 -117.2416667
2004 wi us circle 5 42.9405556 -87.9958333
2004 fl us light 1200 28.6802778 -81.5097222
2004 ca us other 300 33.9172222 -118.0111111
2005 tx us light 120 32.7252778 -97.3205556
2005 ks us fireball 300 37.7588889 -98.5527778
2005 az us formation 300 33.4483333 -112.0733333
2005 nm us fireball 10800 35.9911111 -106.0800000
2005 nc us triangle 120 34.7538889 -77.4305556
2005 ca us light 420 34.0336111 -117.0422222
2005 ca us light 420 34.0336111 -117.0422222
2005 ut us rectangle 5 41.8175000 -113.3283333
2006 wa us unknown 3600 46.2113889 -119.1361111
2006 tx us cylinder 60 29.9688889 -95.6969444
2006 ga us circle 300 33.7488889 -84.3880556
2006 fl us triangle 180 28.3641667 -82.6936111
2006 ak us circle 7200 61.2180556 -149.9002778
2006 ak us changing 600 61.2180556 -149.9002778
2006 fl us circle 10 29.8944444 -81.3147222
2006 mn us unknown 7200 47.0227778 -91.6705556
2006 ca us triangle 10 39.1502778 -123.2066667
2007 ks us light 300 37.2652778 -97.3713889
2007 ks us triangle 20 38.9822222 -94.6705556
2007 fl us light 30 28.5380556 -81.3794444
2007 ga us sphere 600 32.6208333 -83.6000000
2007 wa us teardrop 1200 47.9791667 -122.2008333
2007 mt us sphere 900 45.6797222 -111.0377778
2007 ny us triangle 20 42.9638889 -78.7380556
2007 fl us light 20 28.5388889 -80.6722222
2007 ca us unknown 2400 33.7475000 -116.9711111
2007 ca us cylinder 240 36.3275000 -119.6447222
2007 ks us circle 300 39.1141667 -94.6272222
2007 or us unknown 300 42.3266667 -122.8744444
2007 la us oval 300 30.4505556 -91.1544444
2007 nh us light 120 42.8650000 -71.3744444
2008 ca us circle 600 38.4497222 -123.1144444
2008 ma us sphere 25 42.0833333 -71.3972222
2008 tx us other 2700 33.1030556 -96.6702778
2008 ky us unknown 3600 37.7477778 -84.2947222
2008 tx us light 3 31.7586111 -106.4863889
2008 tx us formation 3 32.4486111 -99.7327778
2008 tx us circle 30 31.4761111 -98.1516667
2008 ny us light 180 44.7502778 -75.1313889
2008 tx us formation 60 32.3880556 -98.9788889
2008 sc us light 60 33.8158333 -78.6802778
2008 or us sphere 1200 43.7977778 -123.0583333
2008 il us fireball 7 40.9477778 -90.3711111
2008 hi us light 60 21.3069444 -157.8583333
2008 tx us light 1800 31.9180556 -98.1716667
2008 in us circle 10 39.9080556 -85.9227778
2008 ky us circle 5 38.1838889 -83.4327778
2008 ny us chevron 20 41.7002778 -73.9213889
2009 ky us light 90 37.5686111 -84.2963889
2009 mo us unknown 90 37.8286111 -92.2005556
2009 ca us circle 5 37.4283333 -121.9055556
2010 ny us other 10 41.7208333 -73.9605556
2010 ca us light 300 40.8022222 -124.1625000
2010 de us sphere 900 39.7875000 -75.6969444
2010 az us light 360 33.5386111 -112.1852778
2010 az us teardrop 120 33.4483333 -112.0733333
2010 az us fireball 120 33.4483333 -112.0733333
2010 ca us chevron 3 33.9908333 -118.4591667
2010 ca us other 10 33.9908333 -118.4591667
2010 me us triangle 120 43.6613889 -70.2558333
2010 pa us circle 600 40.3336111 -75.6377778
2010 az us light 900 33.4483333 -112.0733333
2010 ma us triangle 180 41.7411111 -70.5994444
2010 ga us circle 120 34.1063889 -84.0336111
2011 ca us chevron 3 38.2494444 -122.0388889
2011 nj us circle 20 40.3294444 -74.0619444
2011 ma us light 180 42.0500000 -71.8805556
2011 tn us triangle 604800 35.7847222 -89.1172222
2011 in us egg 300 41.5833333 -87.5000000
2011 mo us circle 600 38.6275000 -92.5663889
